X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
D_NETDP,D_RPMLV,0.24327,0.23418373,0.065479994,0.23127,5.0,-0.0953219
POP,GIDP,0.24309,0.05906914,0.022929996,0.23847,5.0,0.42897654
OBP,GB,0.24309,0.09367874,0.027929991,0.23676,5.0,0.38653752
R1BI%,2B,0.24302,0.06744139,0.065730006,0.23737,5.0,0.419021
R1BI%,STRIKES,0.24299,0.118506126,0.044049993,0.23611,5.0,0.35282272
PA_PH,FB,0.24298,0.12692067,0.039400004,0.23604,5.0,-0.34067482
G_PH,FB,0.24298,0.12688103,0.042059995,0.23604,5.0,-0.340733
R3BI%,AVG,0.24283,0.161297,0.05439,0.23578,5.0,0.28553984
D_ISO,LD,0.24282,0.08541511,0.022809997,0.23617,5.0,0.39674285
OBI%,TOB,0.24261,0.09537357,0.027269997,0.23311,5.0,0.383714
TBP,END_GAME,0.24245,0.1280649,0.100590006,0.23417,5.0,0.33820865
D_VORP,SALARY,0.24243,0.113230675,0.07749999,0.23608,5.0,0.35944307
TBP,HBP,0.24237,0.14006464,0.13949,0.23194,5.0,0.31985208
R2BI%,2B,0.24237,0.14015521,0.06339,0.2351,5.0,0.31971046
R3BI%,D_RARP,0.24236,0.22884709,0.08204,0.23383,5.0,0.11624506
R3BI%,STRIKES,0.24232,0.22919647,0.045489997,0.23236,5.0,0.11455797
HBPR,Batted Balls,0.24214,0.23305446,0.09589,0.23545,5.0,-0.095318094
TBP,ROE,0.24206,0.12710345,0.119660005,0.23433,5.0,0.33905244
BB,SALARY,0.24204,0.07861601,0.0651,0.2321,5.0,0.40425733
D_EqR,CS,0.24203,0.1189916,0.08159,0.23446,5.0,0.3507683
ROB,PICKOFF,0.24202,0.1908961,0.15966,0.23276,5.0,0.22610597
RUNR,RBIR,0.24197,0.10038073,0.02358,0.2301,5.0,0.3762835
SB,PITCHES,0.2419,0.08182107,0.07437,0.23293,5.0,0.40009865
R1BI%,OUT,0.24179,0.13584074,0.045029998,0.23651,5.0,0.32549846
OBI%,PA_ROB,0.24176,0.090372145,0.026480004,0.2337,5.0,0.38908592
OBI,HBPR,0.2417,0.24067295,0.13870999,0.23313,5.0,-0.032047696
D_RAR,SHR,0.24165,0.12089094,0.0132,0.2326,5.0,-0.34750405
SHR,G_2B,0.2416,0.23190485,0.055230007,0.23319,5.0,0.09846398
ROEr,PA,0.24159,0.232637,0.08089,0.23213,5.0,-0.09462025
Batted Balls,SALARY,0.24156,0.15409417,0.034750007,0.23262,5.0,0.2957462
R3_BI,B2R,0.24156,0.10607879,0.09584999,0.23058,5.0,0.36807773
B3R,BB,0.2415,0.23131256,0.073290005,0.2311,5.0,0.10093288
RUNR,B3R,0.24148,0.1382452,0.018590003,0.23316,5.0,0.32130173
D_RAR,HBP,0.24143,0.096134365,0.0961,0.23328,5.0,0.38117665
D_OUTS_EQ,HBPR,0.24117,0.23404604,0.106230006,0.23264,5.0,-0.08440356
R2BI%,D_RPMLVr,0.24116,0.1080191,0.06036,0.23224,5.0,0.3648848
AVG,DP,0.24114,0.047298253,0.04938999,0.23522,5.0,0.44027463
D_RARP,NSOR,0.24112,0.085827395,0.027510002,0.23137,5.0,-0.39407182
PA_PH,SALARY,0.24109,0.1698946,0.08849999,0.23127,5.0,-0.26682463
G_PH,SALARY,0.24109,0.17010693,0.08849999,0.23127,5.0,-0.26642647
B2R,OBP,0.24102,0.06634888,0.01743,0.22934,5.0,0.41793674
R3BI%,SFR,0.241,0.17186996,0.02979,0.23155,5.0,0.2629259
SFR,DP,0.24099,0.23913911,0.105670005,0.231,5.0,0.043021943
PA%,ROEr,0.24098,0.23203123,0.13965,0.23152,5.0,-0.09459797
D_RARP,B3R,0.24078,0.21169372,0.074430004,0.2339,5.0,0.17054698
PA_RF,PA_CF,0.24073,0.24053787,0.018810004,0.23565,5.0,-0.013861552
B2R,G,0.24073,0.091739565,0.060550004,0.23339,5.0,0.3859928
END_GAMER,HBP,0.24071,0.21697144,0.14824,0.23062,5.0,-0.15407324
R3BI%,PITCHES,0.24066,0.2306829,0.07755999,0.23272,5.0,0.09988544
D_VORP,SFR,0.24061,0.23733076,0.061560005,0.23142,5.0,0.057264667
R2BI%,TB,0.24058,0.15881968,0.038680002,0.23224,5.0,0.28593764
LD,HBP,0.24052,0.12973571,0.068629995,0.2353,5.0,0.33284274
UBB,3B,0.24051,0.13132569,0.081269994,0.23533,5.0,0.33043048
B3R,POP,0.24051,0.2274296,0.10763,0.22925,5.0,0.114369564
OBI%,HR,0.24051,0.04614392,0.045870006,0.23495,5.0,0.4408697
D_RARP,SALARY,0.24049,0.12885526,0.06787999,0.23168,5.0,0.33411786
OBI%,R1,0.24047,0.10808268,0.034040004,0.23301,5.0,0.36385068
R1BI%,TOB,0.24045,0.08605634,0.06543,0.23533,5.0,0.39292958
R1BI%,D_OUTS_EQ,0.24045,0.13761537,0.045080006,0.23399,5.0,0.32067838
RBIR,NSOR,0.24043,0.08117697,0.03151001,0.23103,5.0,-0.3990652
HRr,PA_SS,0.24026,0.21033034,0.08600001,0.23062,5.0,-0.17300192
R3_BI,HBPR,0.24023,0.23986292,0.16165,0.23092,5.0,-0.019159093
FC,H,0.24022,0.13921565,0.11933,0.2305,5.0,0.31781182
UBBr,TOB,0.24019,0.19465092,0.062340006,0.22946,5.0,0.21339886
BB,3B,0.24008,0.14007145,0.076460004,0.23501,5.0,0.31624126
OUTR,3B,0.24008,0.18819062,0.15766999,0.23002,5.0,-0.2277924
R1,PICKOFF,0.24007,0.19491874,0.16193,0.23079,5.0,0.21248826
R2BI%,D_MLV,0.24001,0.14115584,0.04000999,0.23321,5.0,0.3144108
HRr,GB,0.24,0.22603734,0.053729996,0.22856,5.0,0.11816371
R2_BI,B3R,0.23984,0.22477646,0.068900004,0.23129,5.0,0.12273364
UBB,SALARY,0.23977,0.10237424,0.070659995,0.23034,5.0,0.37066934
R1BI%,LEADOFF_PA,0.23968,0.18474944,0.062249996,0.23323,5.0,0.23437272
B2R,G_PR,0.23963,0.19149807,0.117589995,0.23051,5.0,-0.2193899
PA_ROB,FC,0.23957,0.12381786,0.12586,0.23119,5.0,0.34022367
D_EqR,PICKOFF,0.23955,0.12522581,0.12311,0.22919,5.0,0.33811858
B3R,GIDP,0.2395,0.2383434,0.17362,0.23016,5.0,-0.034008827
D_EqA,UBBr,0.2395,0.13061151,0.030619994,0.23354,5.0,0.32998255
PA_PH,H,0.23947,0.11753591,0.04196,0.2312,5.0,-0.34919062
G_PH,H,0.23947,0.117559165,0.03987001,0.2312,5.0,-0.34915733
RUNR,GIDP,0.23909,0.19492468,0.13698,0.22933,5.0,0.21015544
SO/BB,PITCHES,0.23908,0.174447,0.03971,0.22836,5.0,-0.2542302
R,SB,0.23908,0.017896995,0.044599995,0.2338,5.0,0.47030097
R1BI%,SO,0.23895,0.060649723,0.05355999,0.23423,5.0,0.42225617
OUTR,SO,0.23887,0.11362389,0.019960001,0.22968,5.0,-0.35390127
D_EqR,PB,0.23881,0.14567718,0.16301,0.23064,5.0,0.3051767
HITR,UBBr,0.23872,0.14936845,0.0335,0.22909,5.0,-0.2989173
OUTR,B2R,0.2387,0.07216115,0.016739994,0.22774,5.0,-0.40809172
D_MLVr,SH,0.23863,0.20411654,0.14938,0.232,5.0,-0.18577798
D_RPMLV,SHR,0.2386,0.13517359,0.025240004,0.22981,5.0,-0.32159978
D_EqA,ABR,0.23858,0.1304865,0.039499998,0.23058,5.0,-0.32877576
AVG,GIDP,0.23857,0.066731766,0.06938,0.23309,5.0,0.41453376
RBIR,G,0.23857,0.10026924,0.05517,0.22716,5.0,0.3718881
D_RPMLV,SFR,0.23855,0.23388258,0.044379994,0.22898,5.0,0.068318576
DP,SF,0.23851,0.007946074,0.026089996,0.237,5.0,0.48017073
D_NETDP,G,0.23848,0.2384761,0.12987,0.23056,5.0,0.0019754623
D_RARP,IBBR,0.23848,0.09825608,0.015910007,0.22941,5.0,0.37446484
END_GAMER,G,0.23836,0.21430281,0.08325,0.22956,5.0,-0.1551038
D_VORPr,SALARY,0.23819,0.13314137,0.05467,0.23077,5.0,0.32411206
CS,SO,0.23811,0.17302394,0.09025,0.23021,5.0,0.2551197
HBPR,TB,0.23809,0.23569193,0.075320005,0.22948,5.0,-0.04896991
SHR,LD,0.23805,0.16282386,0.100700006,0.23011,5.0,-0.27427384
SHR,LEADOFF_PA,0.23804,0.20316197,0.04197,0.22831,5.0,-0.1867566
AB,SALARY,0.23798,0.14544263,0.02449999,0.22904,5.0,0.30419955
D_NETDP,SO,0.23798,0.1992315,0.080170006,0.2284,5.0,-0.19684635
DP%,HRr,0.23786,0.23292235,0.044039994,0.22818,5.0,-0.070268385
FB%,RBI,0.23781,0.06471248,0.05663,0.22989,5.0,0.4160499
R3,3B,0.2378,0.09522678,0.065280005,0.23347,5.0,0.3775887
SOr,LD,0.23777,0.14938058,0.098570004,0.23075,5.0,-0.2973036
RBIR,END_GAME,0.23774,0.19757909,0.16492999,0.22418,5.0,0.20040187
R2_BI,IBB,0.23769,-0.017600536,0.016860008,0.23615,5.0,0.50526285
D_RAR,GB%,0.23768,0.13132294,0.028779998,0.22993,5.0,-0.3261243
HBPR,SIT_DP,0.23738,0.23177627,0.10937001,0.22896,5.0,-0.074858055
R1,FC,0.23735,0.13227215,0.12904,0.22638,5.0,0.32415712
D_EqA,SO/BB,0.23728,0.1162906,0.034239992,0.22876,5.0,-0.3478353
D_VORPr,WP,0.23725,0.088446826,0.11234,0.23018,5.0,0.38575014
RBIR,PA_SS,0.23713,0.19634023,0.058060005,0.22784,5.0,-0.20196475
END_GAMER,RBI,0.23712,0.19222045,0.086449996,0.22689,5.0,-0.21189515
R3,HBPR,0.23705,0.23704456,0.12875,0.22918,5.0,-0.0023332783
ABR,IBBR,0.23699,0.091982886,0.039230004,0.22697,5.0,-0.380798
PITCHES,FC,0.23697,0.14594567,0.13432,0.22684,5.0,0.3017024
R2BI%,D_VORP,0.23693,0.15136239,0.02313,0.22928,5.0,0.29251942
B1R,HR,0.23692,0.15427436,0.09533,0.22548,5.0,-0.28748155
R2BI%,D_RAR,0.23689,0.15658458,0.034720004,0.22709,5.0,0.28338212
D_RAP,ROE,0.23688,0.16925535,0.14016,0.22884,5.0,0.2600474
D_RAP,ABR,0.2368,0.09290868,0.02087,0.2276,5.0,-0.3793301
D_RARP,BBr,0.23679,0.10089387,0.034810007,0.22876,5.0,0.36864093
OUTR,HBP,0.23666,0.14697884,0.13403,0.22948,5.0,-0.29946813
D_RPMLV,SB%,0.23666,0.15845,0.07418001,0.2254,5.0,0.2796605
TBP,3B,0.23665,0.14711888,0.12745,0.22628,5.0,0.29921752
OBI%,PA,0.23661,0.110299185,0.048769996,0.2254,5.0,0.35540232
PA_DH,POS,0.23648,0.13296488,0.10095,0.23648,4.321928,0.32173765
R2BI%,PA_ROB,0.23645,0.18005235,0.051050007,0.22915,5.0,0.23748188
D_PMLVr,G_PR,0.2364,0.15662691,0.09279999,0.22909,5.0,-0.2824413
HRr,G_SS,0.23628,0.19742388,0.08845,0.22455,5.0,-0.19711955
ROEr,G,0.23625,0.2267833,0.09127,0.22883,5.0,-0.09729696
D_RAR,SFR,0.23621,0.23025538,0.07267,0.22515,5.0,0.0771662
DP,SALARY,0.23612,0.10551323,0.10997,0.22864,5.0,0.3613956
D_MLV,WP,0.23609,0.107825756,0.10178,0.22908,5.0,0.35814
G_DH,POS,0.23606,0.1296004,0.11031999,0.23606,4.321928,0.32628146
CS,SFR,0.23604,0.22416368,0.17021,0.22785,5.0,-0.10897854
R2_BI,END_GAMER,0.23585,0.19619328,0.12768,0.22399,5.0,-0.19913995
D_MLVr,BBr,0.23577,0.11565541,0.033420004,0.22604,5.0,0.34657553
HBPR,PITCHES,0.23573,0.23096699,0.07343,0.22783,5.0,-0.06901467
D_RAR,FB%,0.2356,0.12681119,0.053500004,0.22809,5.0,0.32983148
GB%,SHR,0.23555,0.058632,0.028700009,0.22804,5.0,0.4206162
D_VORPr,GB%,0.23546,0.1383515,0.035709992,0.22604,5.0,-0.31162235
GIDP,WP,0.23545,0.0033023208,0.075739995,0.23268,5.0,0.48181707
OBI%,AVG,0.23544,0.012041509,0.016439997,0.22834,5.0,0.4726505
SHR,PA_2B,0.23529,0.22813015,0.038660005,0.22768,5.0,0.084615916
END_GAMER,HITR,0.23528,0.1806342,0.06459001,0.22396,5.0,-0.23376444
R1BI%,PA%,0.23527,0.11024268,0.07887,0.23015,5.0,0.353592
OBI%,SIT_DP,0.23527,0.09774673,0.046560004,0.22701,5.0,0.3708413
D_MLVr,SHR,0.23519,0.11480398,0.02982001,0.22521,5.0,-0.3469669
NSOR,GB,0.23517,0.22684656,0.07214001,0.22594,5.0,0.09123293
R,SHR,0.23512,0.16154373,0.09723,0.22745,5.0,-0.27124947
SIT_DP,SALARY,0.23501,0.113216214,0.07180999,0.22503,5.0,0.34898967
R,SO/BB,0.23498,0.16990809,0.057439998,0.22582,5.0,-0.25509197
D_RAR,IBBR,0.23498,0.060278133,0.04209,0.22663,5.0,0.41797352
R3BI%,LD,0.23496,0.19615594,0.039460003,0.22693,5.0,0.19698747
DP%,NSOR,0.23483,0.17423856,0.04550001,0.2256,5.0,0.24615328
D_RAP,DP,0.23483,0.13593918,0.11088001,0.22542,5.0,0.31446913
SFR,GIDP,0.23481,0.23356831,0.12649,0.22505,5.0,0.035237446
POP,HBP,0.23472,0.10573423,0.08755,0.23046,5.0,0.3591459
FC,LEADOFF_PA,0.2347,0.18096714,0.14934999,0.22832,5.0,0.23180349
D_ISO,END_GAME,0.23466,0.16392402,0.11688,0.22731,5.0,0.26596236
HRr,END_GAME,0.23463,0.19066547,0.12796,0.22538,5.0,0.2096772
D_EqR,SALARY,0.23459,0.099216565,0.0304,0.22622,5.0,0.36793128
R1BI%,OUTR,0.23458,0.121514425,0.06454,0.22696,5.0,-0.33625224
SB,HITR,0.23456,0.17108625,0.039519995,0.22648,5.0,0.25193998
D_RPMLV,SALARY,0.23455,0.10710804,0.040149994,0.22857,5.0,0.35699013
END_GAME,DP,0.23448,0.0247764,0.033379987,0.2181,5.0,0.45793405
OBI,END_GAMER,0.23437,0.19275448,0.09263,0.22461,5.0,-0.20399883
R1BI%,PA,0.23434,0.10871656,0.062920004,0.22922,5.0,0.35443395
UBBr,PITCHES,0.23429,0.19350563,0.038530007,0.22484,5.0,0.20195141
R2BI%,R1_BI,0.23428,0.16184902,0.09024,0.22547,5.0,0.26913005
D_RAP,3B,0.23427,0.1484839,0.11533,0.22538,5.0,0.29289263
R3,SALARY,0.23425,0.1302124,0.05551,0.22534,5.0,0.3225486
ROEr,AB,0.23417,0.22822417,0.07891999,0.22658,5.0,-0.07710924
D_NETDP,HRr,0.23412,0.21962515,0.035410002,0.22445,5.0,-0.12039458
D_MLV,SALARY,0.23411,0.10819399,0.06249,0.22561,5.0,0.35484645
B3R,HR,0.23401,0.23400429,0.11633,0.22612,5.0,0.0023888606
R3_BI,END_GAMER,0.23401,0.20013589,0.13745,0.22534,5.0,-0.18404922
D_PMLV,ROE,0.23385,0.18666275,0.15171,0.2236,5.0,0.21722628
ROB,SB,0.23382,0.17350611,0.08323,0.22442,5.0,0.24558888
PICKOFF,TOB,0.23377,0.10495381,0.13376,0.22614,5.0,0.35890973
RUNR,HBP,0.23374,0.16503173,0.14697,0.2254,5.0,0.26212263
LD,FC,0.23363,0.15813652,0.16559,0.2275,5.0,0.27476078
SO,HBP,0.23359,0.09506607,0.08013001,0.22764,5.0,0.37218803
IBBR,UBB,0.23358,0.13773213,0.070729986,0.22216,5.0,0.30959305
IBBR,TBP,0.23358,0.16021715,0.036870003,0.22207,5.0,0.27085575
RUNR,DP,0.23352,0.17386971,0.12371,0.22439,5.0,0.24423409
RBIR,LD,0.23349,0.13082932,0.04797001,0.22124,5.0,0.32040706
HBPR,BALLS,0.23347,0.22872631,0.04077,0.224,5.0,-0.068874426
END_GAMER,SLG,0.23347,0.16533849,0.042349994,0.22341,5.0,-0.26102012
ROE,UBB,0.23338,0.12740846,0.06806001,0.22777,5.0,0.3255327
OUT,SALARY,0.23332,0.14750013,0.042720005,0.22462,5.0,0.2929503
RBIR,POP,0.23327,0.1293529,0.08711,0.22224,5.0,0.32236177
STRIKES,PB,0.23321,0.123969324,0.14497,0.22475,5.0,0.33051577
HBPR,RBI,0.23319,0.23314288,0.074090004,0.2228,5.0,-0.0068636783
RBIR,B1R,0.23319,0.17446217,0.010930002,0.22377,5.0,-0.24233827
R3,FC,0.23318,0.119032666,0.11287,0.22446,5.0,0.33785698
RUNR,ROE,0.2331,0.1213051,0.111169994,0.223,5.0,0.33435744
D_MLVr,SALARY,0.23309,0.11431231,0.045829996,0.2244,5.0,0.3446414
D_RPMLVr,UBBr,0.23299,0.16776302,0.054529995,0.22312,5.0,0.2553957
HRr,GIDP,0.23298,0.17147481,0.099539995,0.225,5.0,0.2480024
D_RAR,SALARY,0.23293,0.09065458,0.030309997,0.22485,5.0,0.37719414
R2BI%,SLG,0.23292,0.07646394,0.019690007,0.22527,5.0,0.39554527
D_OUTS_EQ,PB,0.23291,0.13366406,0.15123,0.22384,5.0,0.31503326
SLG,SH,0.2329,0.1737442,0.13064998,0.22283,5.0,-0.24321963
R3BI%,R,0.23276,0.2171361,0.08873001,0.22594,5.0,0.12499561
LD%,OUTR,0.23273,0.11823972,0.03396,0.22388,5.0,-0.33836412
ROEr,Batted Balls,0.23271,0.23019233,0.0738,0.22393,5.0,-0.05017634
SO/BB,SO,0.23265,0.23178744,0.102919996,0.22327,5.0,0.029369306
SHR,GIDP,0.23263,0.14394212,0.09523,0.22421,5.0,-0.2978051
LEADOFFR,B3R,0.23242,0.10383932,0.037090003,0.2238,5.0,0.35858148
OUTR,HRr,0.2323,0.0976278,0.022140004,0.2238,5.0,-0.3669771
D_VORPr,END_GAME,0.23228,0.1390917,0.096949995,0.22426,5.0,0.3052676
R3BI%,D_RPMLV,0.23228,0.2151338,0.040360004,0.2211,5.0,0.13094349
D_PMLV,DP,0.23224,0.14351633,0.12443001,0.22342,5.0,0.2978652
FB%,SHR,0.23219,0.092010856,0.04049,0.22539,5.0,-0.37440506
R1BI%,AB,0.23216,0.11860333,0.05623001,0.22739,5.0,0.3369817
D_EqR,NSOR,0.23214,0.118043974,0.018980011,0.22159,5.0,-0.33778104
B1R,GIDP,0.23212,0.19503132,0.14036,0.22118,5.0,0.19258426
D_MLVr,PICKOFF,0.2321,0.19184703,0.17708999,0.22039,5.0,0.20063141
D_ISO,DP,0.23198,0.14280948,0.07450999,0.22269,5.0,0.29861432
D_NETDP,D_VORPr,0.23198,0.22678858,0.0667,0.22415,5.0,-0.07205145
ROEr,FB,0.23194,0.21709813,0.10953,0.22417,5.0,-0.12182722
LEADOFFR,SOr,0.23194,0.2208167,0.028439999,0.22047,5.0,-0.10546709
HBPR,H,0.23177,0.22355719,0.09714,0.22368,5.0,-0.09062454
D_NETDP,HR,0.23176,0.21849026,0.113539994,0.22031,5.0,-0.11519437
POP%,AVG,0.23169,0.14480722,0.045180008,0.22507,5.0,-0.29475886
STRIKES,FC,0.23168,0.13028857,0.12595001,0.22457,5.0,0.3184202
D_MLVr,3B,0.23157,0.14802457,0.1181,0.22367,5.0,0.28904226
R2BI%,R2,0.23157,0.17685273,0.045220003,0.22272,5.0,0.23391724
D_PMLVr,BBr,0.23154,0.13951701,0.03057,0.2219,5.0,0.3033529
D_RPMLV,IBBR,0.23142,0.06544794,0.041410007,0.22265,5.0,0.40739667
IBBR,SO,0.23141,0.17370486,0.057459995,0.22238,5.0,0.24021892
D_RPMLV,BBr,0.23133,0.108923204,0.035729997,0.22173,5.0,0.34986684
HITR,END_GAME,0.23132,0.15577579,0.12834999,0.22185,5.0,0.27485305
R2,SALARY,0.23127,0.10570447,0.048219994,0.22316,5.0,0.35435227
HRr,IBBR,0.23124,0.10389887,0.05292,0.22108,5.0,0.3568489
D_RAR,PB,0.23124,0.16612715,0.18142,0.22228,5.0,0.25517222
PA_ROB,SALARY,0.23123,0.104278,0.057490006,0.22225,5.0,0.35630324
D_OUTS_EQ,FC,0.23122,0.113464944,0.13133001,0.22174,5.0,0.34315458
HBP,UBB,0.23119,0.14691001,0.108389996,0.22432,5.0,0.29031014
HBPR,1B,0.23118,0.21521328,0.087510005,0.22396,5.0,-0.12635946
R1_BI,ROEr,0.23117,0.21434894,0.1329,0.22361,5.0,-0.129696
D_MLV,POP,0.23115,0.13119763,0.06816,0.22049,5.0,0.31615245
D_EqR,SO/BB,0.23092,0.15248668,0.03125,0.22196,5.0,-0.2800595
OBI,SALARY,0.23092,0.0989504,0.05337,0.22264,5.0,0.3632762
BBr,SH,0.2309,0.18383896,0.17101,0.22148,5.0,-0.21693556
POP,WP,0.2308,0.070361316,0.061320007,0.2308,4.807355,0.40054798
LD%,HITR,0.23071,0.10833844,0.030769996,0.22391,5.0,0.34981647
R1BI%,Batted Balls,0.2307,0.15026486,0.068450004,0.2255,5.0,0.28361088
HBPR,HR,0.23064,0.22833513,0.14732,0.22113,5.0,0.04800897
D_BPF,LD%,0.23059,0.22989231,0.11069,0.22021,5.0,-0.026413642
R1BI%,BB,0.23059,0.071506426,0.056280002,0.22337,5.0,0.39885283
D_PMLVr,3B,0.23055,0.15127522,0.13331,0.22169,5.0,0.2815578
D_RPMLVr,B1R,0.23055,0.19211996,0.035889998,0.22077,5.0,0.19603585
PB,TB,0.23049,0.14330474,0.16046,0.22154,5.0,0.29527152
R,HBPR,0.23048,0.22835128,0.090320006,0.22177,5.0,-0.046138115
PITCHES,PB,0.23045,0.111488804,0.13958001,0.22203,5.0,0.34490752
HRr,1B,0.23044,0.19661932,0.02566,0.222,5.0,0.183904
D_MLVr,IBBR,0.23042,0.09716712,0.051630005,0.22252,5.0,0.3650382
R1BI%,R3_BI,0.2304,0.11956914,0.09829,0.22371,5.0,0.33291268
NSOR,PITCHES,0.23024,0.15042216,0.015599996,0.22011,5.0,-0.28252053
R1,HBPR,0.23023,0.22687815,0.09009001,0.22109,5.0,-0.057895157
POP%,GB%,0.23017,0.056058794,0.011160001,0.22322,5.0,-0.41726634
R1BI%,POP,0.23014,0.15025161,0.08934,0.22283,5.0,0.28264534
ROB,SALARY,0.2301,0.106855266,0.031320006,0.22131,5.0,0.3510623
G_CF,PA_RF,0.23007,0.22996576,0.024230003,0.22499,5.0,-0.010209311
D_MLV,SHR,0.23001,0.113542855,0.021840006,0.21977,5.0,-0.34127283
OBI%,OUTR,0.23001,0.09908144,0.05155,0.22181,5.0,-0.36184052
B2R,IBB,0.23,0.19000742,0.14512,0.22195,5.0,0.19998148
R1,CS,0.22991,0.15495956,0.099010006,0.22237,5.0,0.27377078
ROE,BB,0.2299,0.13044888,0.054230005,0.22672,5.0,0.31535873
PICKOFF,LD,0.2299,0.104316816,0.14135,0.22479,5.0,0.35437718
END_GAMER,IBB,0.22978,0.19740142,0.15384,0.22103,5.0,-0.1799405
FB%,SO,0.22971,0.06640841,0.05207999,0.22094,5.0,0.4041059
PICKOFF,1B,0.22968,0.052707165,0.10096,0.22546,5.0,0.4206814
R2,FC,0.22961,0.10745543,0.1196,0.22083,5.0,0.34950617
FB%,B2R,0.22955,0.11199444,0.043180004,0.22194,5.0,0.34286377
NSOR,SHR,0.22949,0.12722269,0.024279997,0.22027,5.0,0.3197926
HBPR,2B,0.22934,0.2265343,0.12842,0.21976,5.0,-0.05296885
SH,SALARY,0.2293,0.17762636,0.13702,0.22026,5.0,-0.22731839
R3BI%,HR,0.22927,0.22823858,0.16183999,0.2207,5.0,0.032115698
B1R,UBB,0.22919,0.20284098,0.10056001,0.21692,5.0,-0.1623238
D_VORPr,IBBR,0.22917,0.113774545,0.040390007,0.21946,5.0,0.33969906
ROB,NSOR,0.22916,0.17445356,0.044430003,0.21758,5.0,-0.23389407
HBPR,GB,0.22911,0.2123298,0.09693,0.22199,5.0,-0.1295384
HITR,BBr,0.22907,0.15907653,0.033099994,0.2172,5.0,-0.2645628
D_MLV,ABR,0.22907,0.112459496,0.038780004,0.21909,5.0,-0.3414828
OBI,CS,0.22888,0.17676185,0.087799996,0.22245,5.0,0.228294
OBI%,BALLS,0.22886,0.11494842,0.057370007,0.21989,5.0,0.3375079
D_PMLV,GB%,0.22881,0.14300595,0.018159993,0.2172,5.0,-0.29292327
R3BI%,D_VORP,0.22879,0.21246347,0.073809996,0.21938,5.0,0.1277753
HITR,POP,0.22876,0.14888877,0.08258,0.22084,5.0,0.282615
R3BI%,SLG,0.22874,0.21838371,0.08580001,0.21961,5.0,0.10176587
R2BI%,STRIKES,0.22871,0.18966627,0.027919993,0.21802,5.0,0.19759485
R2,PICKOFF,0.22859,0.17238592,0.1318,0.21975,5.0,0.23707399
FB%,SF,0.22855,0.09685317,0.10132,0.22008,5.0,0.36290058
IBBR,DP,0.22854,0.1922651,0.07925001,0.21903,5.0,0.19045971
HRr,PA_2B,0.22848,0.22035688,0.07498999,0.21831,5.0,-0.090128355
D_MLV,DP,0.22847,0.105883785,0.051239997,0.2205,5.0,0.35012314
R3BI%,D_RAR,0.22839,0.2151097,0.0836,0.21824,5.0,0.11524016
GIDP,SALARY,0.22837,0.11115841,0.11661,0.22141,5.0,0.34236178
D_RPMLVr,ABR,0.22806,0.16045979,0.037469998,0.21633,5.0,-0.2600004
HRr,G_2B,0.22801,0.21729654,0.099419996,0.21783,5.0,-0.10350582
D_BPF,PB,0.22796,0.22208242,0.1945,0.21733,5.0,0.076665424
OBP,SO,0.22793,0.10092464,0.01958,0.22093,5.0,0.3563781
FB%,SH,0.22791,0.12463524,0.09297,0.221,5.0,-0.3213639
D_NETDP,ROE,0.22788,0.22776163,0.1512,0.21904,5.0,0.010879824
PA_PH,BALLS,0.22784,0.117353186,0.04946001,0.21877,5.0,-0.33239558
G_PH,BALLS,0.22784,0.117421284,0.046830013,0.21877,5.0,-0.33229312
D_RARP,PA_DH,0.22784,0.22613642,0.104090005,0.2157,5.0,0.04127454
D_RARP,G_DH,0.22784,0.22717933,0.12664,0.2157,5.0,0.025703596
HITR,HR,0.22779,0.15012352,0.10237999,0.21759,5.0,0.27868706
R2BI%,D_VORPr,0.22778,0.10228735,0.046419993,0.21911,5.0,0.35424942
SB,Record_ID#,0.22777,0.22696708,0.14911,0.21711,5.0,0.028335825
D_NETDP,RUNR,0.22774,0.19226864,0.04660999,0.21931,5.0,-0.18833844
HRr,BK,0.22771,0.18319827,0.18175,0.21673,5.0,0.21097802
RBIR,PA_DH,0.22761,0.17643048,0.038760006,0.21705,5.0,0.22622892
RBIR,G_DH,0.22761,0.17940746,0.08072001,0.21705,5.0,0.21955079
FB%,SFR,0.22761,0.14770794,0.024900004,0.21759,5.0,0.28266954
NSOR,RBI,0.22755,0.11736598,0.051650003,0.21901,5.0,-0.3319398
CS,HITR,0.22754,0.14704138,0.11875,0.21739,5.0,0.2837228
R3,SHR,0.22749,0.12941587,0.037279993,0.21958,5.0,-0.3131679
NSOR,2B,0.22744,0.18600693,0.12285,0.21377,5.0,-0.20355114
D_MLV,UBBr,0.22744,0.11791709,0.034270003,0.21833,5.0,0.33094245
R1,SALARY,0.22736,0.10611172,0.033199996,0.2208,5.0,0.34820724
HITR,3B,0.22735,0.13357812,0.12577999,0.21986,5.0,0.30622193
PA_ROB,NSOR,0.22734,0.17313716,0.033679992,0.21576,5.0,-0.23281504
SB,LEADOFFR,0.22728,0.051823765,0.075150006,0.21842,5.0,0.41887498
SB%,HITR,0.22727,0.14994428,0.08948001,0.21781,5.0,0.27807504
D_VORPr,UBBr,0.22719,0.15945303,0.04568,0.21772,5.0,0.26026326
ROEr,H,0.22715,0.22270457,0.06373,0.22019,5.0,-0.06667392
